       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        158 25 May 2023 10:28:37      1.253      1.265    10.8259  37.192150     0.0166 1.2734e+03    206.315     73.613      1.253    33.3159    25.4951    1490.75 0.0000e+00
        159 25 May 2023 10:28:37      1.254      1.266    10.8266  37.194157     0.0056 5.6853e+02    210.462     75.083      1.254    33.3172    25.4960    1490.75 0.0000e+00
        160 25 May 2023 10:28:38      1.255      1.266    10.8277  37.195992     0.0255 1.5830e+03    219.381     78.258      1.255    33.3181    25.4965    1490.76 0.0000e+00
        161 25 May 2023 10:28:38      1.255      1.267    10.8287  37.196785     0.0126 1.9194e+03    233.774     83.388      1.255    33.3179    25.4961    1490.76 0.0000e+00
        162 25 May 2023 10:28:38      1.255      1.267    10.8298  37.195766     0.0235 1.1119e+03    252.424     90.036      1.255    33.3160    25.4944    1490.76 0.0000e+00
        163 25 May 2023 10:28:38      1.254      1.266    10.8308  37.192833     0.0275 1.0073e+03    271.834     96.958      1.254    33.3122    25.4913    1490.76 0.0000e+00
        164 25 May 2023 10:28:38      1.253      1.265    10.8317  37.188923     0.0245 6.2555e+02    289.460    103.245      1.253    33.3074    25.4875    1490.76 0.0000e+00
        165 25 May 2023 10:28:40      1.253      1.264    10.8326  37.185524     0.0245 6.1929e+02    304.449    108.595      1.253    33.3032    25.4840    1490.76 0.0000e+00
        166 25 May 2023 10:28:40      1.252      1.264    10.8336  37.183678     0.0304 1.0304e+03    316.306    112.826      1.252    33.3004    25.4816    1490.76 0.0000e+00
        167 25 May 2023 10:28:40      1.252      1.264    10.8350  37.183624     0.0275 3.0284e+03    324.001    115.571      1.252    33.2991    25.4804    1490.76 0.0000e+00
        168 25 May 2023 10:28:40      1.253      1.265    10.8365  37.184814     0.0255 6.8964e+02    327.461    116.805      1.253    33.2989    25.4800    1490.77 0.0000e+00
        169 25 May 2023 10:28:40      1.255      1.266    10.8382  37.185898     0.0314 1.3024e+03    328.176    117.063      1.255    33.2985    25.4793    1490.77 0.0000e+00
        170 25 May 2023 10:28:41      1.256      1.267    10.8399  37.185093     0.0215 5.9825e+02    327.262    116.739      1.256    33.2961    25.4772    1490.77 0.0000e+00
        171 25 May 2023 10:28:41      1.256      1.268    10.8414  37.180191     0.0235 1.0011e+03    325.938    116.268      1.256    33.2899    25.4721    1490.77 0.0000e+00
        172 25 May 2023 10:28:41      1.256      1.268    10.8424  37.168140     0.0324 4.3036e+02    324.544    115.767      1.256    33.2770    25.4618    1490.76 0.0000e+00
        173 25 May 2023 10:28:41      1.256      1.268    10.8424  37.146000     0.0255 2.5351e+03    322.651    115.089      1.256    33.2549    25.4446    1490.73 0.0000e+00
        174 25 May 2023 10:28:41      1.255      1.267    10.8412  37.115929     0.0175 5.3757e+02    320.014    114.147      1.255    33.2260    25.4223    1490.69 0.0000e+00
        175 25 May 2023 10:28:41      1.255      1.266    10.8386  37.086834     0.0255 1.5282e+03    317.457    113.236      1.255    33.1994    25.4021    1490.65 0.0000e+00
        176 25 May 2023 10:28:42      1.254      1.266    10.8347  37.065632     0.0324 7.0105e+02    314.802    112.289      1.254    33.1818    25.3890    1490.62 0.0000e+00
        177 25 May 2023 10:28:42      1.254      1.266    10.8304  37.052338     0.0185 2.1624e+03    312.391    111.429      1.254    33.1725    25.3826    1490.59 0.0000e+00
        178 25 May 2023 10:28:42      1.255      1.267    10.8264  37.044212     0.0304 1.6941e+03    309.974    110.570      1.255    33.1680    25.3798    1490.57 0.0000e+00
        179 25 May 2023 10:28:42      1.256      1.267    10.8232  37.039158     0.0235 1.1847e+03    308.075    109.896      1.256    33.1658    25.3786    1490.56 0.0000e+00
        180 25 May 2023 10:28:42      1.257      1.268    10.8209  37.036087     0.0185 2.9681e+03    306.314    109.267      1.257    33.1649    25.3783    1490.55 0.0000e+00
        181 25 May 2023 10:28:44      1.257      1.269    10.8195  37.034241     0.0215 9.4164e+02    304.882    108.750      1.257    33.1643    25.3782    1490.54 0.0000e+00
        182 25 May 2023 10:28:44      1.257      1.268    10.8190  37.032978     0.0027 4.9308e+02    303.648    108.302      1.257    33.1635    25.3776    1490.54 0.0000e+00
        183 25 May 2023 10:28:44      1.256      1.268    10.8191  37.032093     0.0235 1.2634e+03    302.363    107.838      1.256    33.1625    25.3768    1490.54 0.0000e+00
        184 25 May 2023 10:28:44      1.255      1.266    10.8194  37.031670     0.0245 1.1614e+03    301.795    107.635      1.255    33.1618    25.3762    1490.54 0.0000e+00
        185 25 May 2023 10:28:44      1.253      1.265    10.8196  37.031658     0.0265 4.8452e+02    300.950    107.338      1.253    33.1616    25.3760    1490.54 0.0000e+00
        186 25 May 2023 10:28:45      1.252      1.264    10.8199  37.031914     0.0384 1.3341e+03    300.584    107.213      1.252    33.1616    25.3760    1490.54 0.0000e+00
        187 25 May 2023 10:28:45      1.252      1.263    10.8202  37.032219     0.0116 1.3388e+03    300.162    107.066      1.252    33.1617    25.3760    1490.54 0.0000e+00
        188 25 May 2023 10:28:45      1.252      1.263    10.8206  37.032120     0.0225 1.3804e+03    299.832    106.950      1.252    33.1612    25.3756    1490.54 0.0000e+00
        189 25 May 2023 10:28:45      1.252      1.264    10.8208  37.031586     0.0235 1.2218e+03    299.388    106.792      1.252    33.1605    25.3749    1490.54 0.0000e+00
        190 25 May 2023 10:28:45      1.252      1.264    10.8207  37.030983     0.0205 5.2022e+02    299.020    106.661      1.252    33.1600    25.3746    1490.54 0.0000e+00
        191 25 May 2023 10:28:45      1.252      1.264    10.8204  37.030502     0.0255 1.3479e+03    298.878    106.606      1.252    33.1598    25.3744    1490.54 0.0000e+00
        192 25 May 2023 10:28:46      1.251      1.263    10.8202  37.030209     0.0225 9.7497e+02    298.608    106.505      1.251    33.1597    25.3744    1490.54 0.0000e+00
        193 25 May 2023 10:28:46      1.249      1.261    10.8200  37.030266     0.0294 3.2225e+03    298.441    106.442      1.249    33.1599    25.3746    1490.54 0.0000e+00
        194 25 May 2023 10:28:46      1.247      1.259    10.8200  37.030636     0.0294 1.2345e+03    298.294    106.388      1.247    33.1603    25.3749    1490.54 0.0000e+00
        195 25 May 2023 10:28:46      1.245      1.256    10.8200  37.030972     0.0235 7.5335e+02    298.239    106.368      1.245    33.1606    25.3751    1490.54 0.0000e+00
        196 25 May 2023 10:28:46      1.243      1.255    10.8203  37.030941     0.0166 1.1001e+03    298.283    106.383      1.243    33.1603    25.3749    1490.54 0.0000e+00
        197 25 May 2023 10:28:48      1.242      1.253    10.8204  37.030342     0.0255 6.7090e+02    298.269    106.380      1.242    33.1596    25.3743    1490.54 0.0000e+00
        198 25 May 2023 10:28:48      1.242      1.253    10.8201  37.029175     0.0235 1.5410e+03    298.096    106.320      1.242    33.1587    25.3736    1490.54 0.0000e+00
        199 25 May 2023 10:28:48      1.242      1.253    10.8193  37.027851    -0.0023 8.3127e+02    297.938    106.264      1.242    33.1582    25.3734    1490.53 0.0000e+00
        200 25 May 2023 10:28:48      1.242      1.254    10.8180  37.027031     0.0126 1.4504e+03    297.871    106.237      1.242    33.1585    25.3739    1490.53 0.0000e+00
        201 25 May 2023 10:28:48      1.242      1.254    10.8168  37.027142     0.0304 1.7995e+03    297.891    106.241      1.242    33.1597    25.3750    1490.53 0.0000e+00
        202 25 May 2023 10:28:49      1.242      1.254    10.8161  37.027969     0.0156 3.2183e+03    297.785    106.200      1.242    33.1611    25.3763    1490.53 0.0000e+00
        203 25 May 2023 10:28:49      1.241      1.253    10.8163  37.028873     0.0017 7.3738e+02    297.749    106.187      1.241    33.1619    25.3768    1490.53 0.0000e+00
        204 25 May 2023 10:28:49      1.240      1.252    10.8171  37.029408     0.0136 1.7323e+03    297.814    106.209      1.240    33.1617    25.3765    1490.53 0.0000e+00
        205 25 May 2023 10:28:49      1.239      1.250    10.8180  37.029545    -0.0162 9.5242e+02    297.802    106.205      1.239    33.1610    25.3758    1490.53 0.0000e+00
        206 25 May 2023 10:28:49      1.238      1.249    10.8187  37.029404     0.0245 6.7502e+02    298.026    106.288      1.238    33.1602    25.3751    1490.54 0.0000e+00
        207 25 May 2023 10:28:50      1.237      1.248    10.8190  37.028957     0.0205 1.0463e+03    297.899    106.245      1.237    33.1595    25.3745    1490.54 0.0000e+00
        208 25 May 2023 10:28:50      1.237      1.248    10.8189  37.028133     0.0314 7.7610e+02    297.753    106.196      1.237    33.1588    25.3739    1490.53 0.0000e+00
        209 25 May 2023 10:28:50      1.238      1.249    10.8184  37.027069     0.0275 1.2094e+03    297.668    106.166      1.238    33.1582    25.3736    1490.53 0.0000e+00
        210 25 May 2023 10:28:50      1.239      1.251    10.8174  37.026272     0.0235 8.0374e+02    297.626    106.148      1.239    33.1582    25.3738    1490.53 0.0000e+00
        211 25 May 2023 10:28:50      1.240      1.252    10.8163  37.026028     0.0185 1.6926e+03    297.669    106.159      1.240    33.1590    25.3745    1490.53 0.0000e+00
        212 25 May 2023 10:28:50      1.241      1.252    10.8154  37.026093     0.0027 6.9312e+02    297.567    106.120      1.241    33.1599    25.3754    1490.52 0.0000e+00
        213 25 May 2023 10:28:51      1.241      1.252    10.8148  37.026138     0.0027 1.8213e+03    297.721    106.178      1.241    33.1604    25.3759    1490.52 0.0000e+00
        214 25 May 2023 10:28:51      1.240      1.251    10.8146  37.026070     0.0304 6.6826e+02    297.719    106.179      1.240    33.1606    25.3761    1490.52 0.0000e+00
        215 25 May 2023 10:28:51      1.238      1.250    10.8146  37.025936     0.0185 7.0675e+02    297.876    106.237      1.238    33.1605    25.3760    1490.52 0.0000e+00
        216 25 May 2023 10:28:51      1.237      1.249    10.8146  37.025631     0.0056 9.1066e+02    297.851    106.230      1.237    33.1602    25.3758    1490.52 0.0000e+00
        217 25 May 2023 10:28:51      1.237      1.248    10.8144  37.025036     0.0166 1.9987e+03    297.929    106.258      1.237    33.1597    25.3755    1490.52 0.0000e+00
        218 25 May 2023 10:28:53      1.237      1.248    10.8140  37.024296     0.0334 7.2111e+02    297.738    106.191      1.237    33.1594    25.3753    1490.52 0.0000e+00
        219 25 May 2023 10:28:53      1.238      1.249    10.8133  37.023678     0.0215 5.9538e+02    297.687    106.175      1.238    33.1594    25.3754    1490.52 0.0000e+00
        220 25 May 2023 10:28:53      1.239      1.251    10.8127  37.023365     0.0047 2.3309e+03    297.769    106.204      1.239    33.1596    25.3757    1490.51 0.0000e+00
        221 25 May 2023 10:28:53      1.241      1.252    10.8122  37.023418     0.0086 5.3722e+02    297.728    106.190      1.241    33.1602    25.3762    1490.51 0.0000e+00
        222 25 May 2023 10:28:53      1.242      1.253    10.8119  37.023785     0.0324 1.5359e+03    297.753    106.197      1.242    33.1608    25.3768    1490.51 0.0000e+00
        223 25 May 2023 10:28:54      1.242      1.253    10.8118  37.024426     0.0255 7.1374e+02    297.601    106.136      1.242    33.1615    25.3773    1490.51 0.0000e+00
        224 25 May 2023 10:28:54      1.241      1.252    10.8119  37.025295     0.0126 1.0309e+03    297.731    106.176      1.241    33.1623    25.3779    1490.51 0.0000e+00
        225 25 May 2023 10:28:54      1.240      1.251    10.8121  37.026077     0.0066 1.4428e+03    297.619    106.133      1.240    33.1629    25.3783    1490.51 0.0000e+00
        226 25 May 2023 10:28:54      1.239      1.250    10.8124  37.026318     0.0056 1.7881e+03    297.631    106.136      1.239    33.1628    25.3782    1490.52 0.0000e+00
        227 25 May 2023 10:28:54      1.238      1.250    10.8127  37.025848     0.0146 7.2856e+02    297.654    106.141      1.238    33.1621    25.3776    1490.52 0.0000e+00
        228 25 May 2023 10:28:55      1.238      1.250    10.8127  37.024952    -0.0152 8.6617e+02    297.695    106.156      1.238    33.1612    25.3769    1490.51 0.0000e+00
        229 25 May 2023 10:28:55      1.239      1.250    10.8125  37.024158     0.0285 7.3593e+02    297.673    106.152      1.239    33.1606    25.3765    1490.51 0.0000e+00
        230 25 May 2023 10:28:55      1.240      1.252    10.8124  37.023891     0.0195 6.8319e+02    297.659    106.150      1.240    33.1605    25.3764    1490.51 0.0000e+00
        231 25 May 2023 10:28:55      1.242      1.253    10.8125  37.024101     0.0265 9.6163e+02    297.484    106.088      1.242    33.1605    25.3764    1490.51 0.0000e+00
        232 25 May 2023 10:28:55      1.243      1.254    10.8129  37.024498     0.0185 3.2218e+03    297.553    106.111      1.243    33.1606    25.3764    1490.52 0.0000e+00
        233 25 May 2023 10:28:55      1.243      1.254    10.8134  37.024967     0.0007 6.9252e+02    297.453    106.069      1.243    33.1606    25.3763    1490.52 0.0000e+00
        234 25 May 2023 10:28:57      1.242      1.254    10.8138  37.025444     0.0185 8.1080e+02    297.432    106.055      1.242    33.1607    25.3763    1490.52 0.0000e+00
        235 25 May 2023 10:28:57      1.241      1.253    10.8142  37.025780     0.0384 8.5881e+02    297.443    106.058      1.241    33.1607    25.3763    1490.52 0.0000e+00
        236 25 May 2023 10:28:57      1.240      1.251    10.8145  37.025803     0.0205 1.3690e+03    297.505    106.081      1.240    33.1604    25.3760    1490.52 0.0000e+00
        237 25 May 2023 10:28:57      1.239      1.250    10.8149  37.025406     0.0225 7.6648e+02    297.507    106.084      1.239    33.1597    25.3753    1490.52 0.0000e+00
        238 25 May 2023 10:28:57      1.238      1.249    10.8150  37.024616     0.0275 3.2218e+03    297.752    106.175      1.238    33.1588    25.3746    1490.52 0.0000e+00
        239 25 May 2023 10:28:58      1.238      1.249    10.8148  37.023472     0.0245 1.0907e+03    297.732    106.171      1.238    33.1578    25.3739    1490.52 0.0000e+00
        240 25 May 2023 10:28:58      1.238      1.249    10.8142  37.021973     0.0235 5.6407e+02    297.797    106.198      1.238    33.1569    25.3733    1490.52 0.0000e+00
        241 25 May 2023 10:28:58      1.239      1.250    10.8131  37.020515     0.0007 3.2232e+03    297.691    106.163      1.239    33.1565    25.3732    1490.51 0.0000e+00
        242 25 May 2023 10:28:58      1.240      1.251    10.8115  37.019680     0.0106 1.0798e+03    297.752    106.185      1.240    33.1570    25.3739    1490.51 0.0000e+00
        243 25 May 2023 10:28:58      1.241      1.252    10.8100  37.019444     0.0195 2.4808e+03    297.694    106.161      1.241    33.1582    25.3750    1490.50 0.0000e+00
        244 25 May 2023 10:28:59      1.241      1.252    10.8088  37.019394     0.0215 1.1931e+03    297.648    106.141      1.241    33.1592    25.3761    1490.50 0.0000e+00
        245 25 May 2023 10:28:59      1.240      1.251    10.8080  37.019356     0.0106 1.8685e+03    297.604    106.122      1.240    33.1599    25.3767    1490.50 0.0000e+00
        246 25 May 2023 10:28:59      1.239      1.250    10.8077  37.019348     0.0205 7.7576e+02    297.509    106.087      1.239    33.1601    25.3769    1490.50 0.0000e+00
        247 25 May 2023 10:28:59      1.238      1.249    10.8079  37.019238     0.0076 5.4706e+02    297.659    106.141      1.238    33.1598    25.3767    1490.50 0.0000e+00
        248 25 May 2023 10:28:59      1.238      1.249    10.8083  37.018803     0.0086 1.2690e+03    297.537    106.100      1.238    33.1591    25.3761    1490.50 0.0000e+00
        249 25 May 2023 10:28:59      1.238      1.249    10.8083  37.018055     0.0225 2.0926e+03    297.623    106.135      1.238    33.1583    25.3754    1490.50 0.0000e+00
        250 25 May 2023 10:29:01      1.239      1.250    10.8078  37.017330     0.0175 1.1330e+03    297.541    106.108      1.239    33.1581    25.3754    1490.49 0.0000e+00
        251 25 May 2023 10:29:01      1.240      1.251    10.8066  37.017006    -0.0023 6.2241e+02    297.660    106.151      1.240    33.1588    25.3761    1490.49 0.0000e+00
        252 25 May 2023 10:29:01      1.241      1.252    10.8053  37.017147     0.0354 2.4276e+03    297.555    106.112      1.241    33.1601    25.3774    1490.49 0.0000e+00
        253 25 May 2023 10:29:01      1.241      1.252    10.8045  37.017513     0.0245 7.0228e+02    297.395    106.052      1.241    33.1612    25.3784    1490.49 0.0000e+00
        254 25 May 2023 10:29:01      1.240      1.252    10.8044  37.017982     0.0255 5.4610e+02    297.439    106.065      1.240    33.1618    25.3789    1490.49 0.0000e+00
