       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
       1558 25 May 2023 11:52:29     39.521     39.888    10.9065  37.063736     0.6722 4.4287e-01    287.936    102.855     39.521    33.0983    25.3114    1491.41 0.0000e+00
       1559 25 May 2023 11:52:29     39.489     39.856    10.9064  37.063515     0.6325 4.5614e-01    288.234    102.961     39.489    33.0981    25.3112    1491.41 0.0000e+00
       1560 25 May 2023 11:52:29     39.457     39.823    10.9064  37.063290     0.6236 4.4784e-01    288.002    102.878     39.457    33.0979    25.3111    1491.40 0.0000e+00
       1561 25 May 2023 11:52:30     39.424     39.790    10.9064  37.063087     0.6553 4.6531e-01    288.358    103.005     39.424    33.0977    25.3110    1491.40 0.0000e+00
       1562 25 May 2023 11:52:30     39.391     39.756    10.9064  37.062920     0.6503 4.6196e-01    288.475    103.047     39.391    33.0976    25.3109    1491.40 0.0000e+00
       1563 25 May 2023 11:52:30     39.357     39.722    10.9064  37.062836     0.6781 4.5864e-01    288.825    103.172     39.357    33.0975    25.3108    1491.40 0.0000e+00
       1564 25 May 2023 11:52:30     39.324     39.689    10.9063  37.062832     0.6851 4.5774e-01    288.814    103.168     39.324    33.0975    25.3109    1491.40 0.0000e+00
       1565 25 May 2023 11:52:30     39.290     39.655    10.9063  37.062866     0.6493 4.6338e-01    288.902    103.199     39.290    33.0976    25.3109    1491.40 0.0000e+00
       1566 25 May 2023 11:52:32     39.258     39.622    10.9063  37.062923     0.6424 4.8051e-01    289.023    103.243     39.258    33.0977    25.3110    1491.40 0.0000e+00
       1567 25 May 2023 11:52:32     39.225     39.589    10.9062  37.062996     0.5640 4.7643e-01    289.073    103.260     39.225    33.0978    25.3111    1491.40 0.0000e+00
       1568 25 May 2023 11:52:32     39.192     39.556    10.9062  37.063084     0.5611 4.7342e-01    289.049    103.252     39.192    33.0980    25.3112    1491.40 0.0000e+00
       1569 25 May 2023 11:52:32     39.160     39.523    10.9062  37.063194     0.6335 4.7239e-01    288.583    103.085     39.160    33.0981    25.3113    1491.40 0.0000e+00
       1570 25 May 2023 11:52:32     39.127     39.491    10.9062  37.063278     0.6206 4.8188e-01    288.254    102.968     39.127    33.0982    25.3114    1491.40 0.0000e+00
       1571 25 May 2023 11:52:33     39.095     39.458    10.9062  37.063313     0.5928 4.7957e-01    288.108    102.917     39.095    33.0983    25.3114    1491.40 0.0000e+00
       1572 25 May 2023 11:52:33     39.062     39.425    10.9062  37.063316     0.5908 4.8378e-01    287.810    102.811     39.062    33.0983    25.3115    1491.40 0.0000e+00
       1573 25 May 2023 11:52:33     39.030     39.392    10.9061  37.063301     0.6335 4.7560e-01    287.442    102.680     39.030    33.0983    25.3115    1491.40 0.0000e+00
       1574 25 May 2023 11:52:33     38.997     39.359    10.9061  37.063297     0.6315 4.8410e-01    287.296    102.628     38.997    33.0984    25.3116    1491.40 0.0000e+00
       1575 25 May 2023 11:52:33     38.965     39.326    10.9060  37.063293     0.6077 4.9416e-01    287.292    102.626     38.965    33.0984    25.3116    1491.40 0.0000e+00
       1576 25 May 2023 11:52:34     38.933     39.294    10.9060  37.063274     0.6751 4.9578e-01    287.267    102.617     38.933    33.0985    25.3116    1491.40 0.0000e+00
       1577 25 May 2023 11:52:34     38.900     39.261    10.9060  37.063210     0.6741 4.9179e-01    287.400    102.664     38.900    33.0985    25.3116    1491.39 0.0000e+00
       1578 25 May 2023 11:52:34     38.869     39.229    10.9059  37.063103     0.6117 5.0519e-01    287.410    102.668     38.869    33.0984    25.3116    1491.39 0.0000e+00
       1579 25 May 2023 11:52:34     38.837     39.197    10.9059  37.062981     0.6117 5.0036e-01    287.178    102.585     38.837    33.0983    25.3115    1491.39 0.0000e+00
       1580 25 May 2023 11:52:34     38.806     39.166    10.9059  37.062843     0.5640 5.1019e-01    287.175    102.584     38.806    33.0982    25.3114    1491.39 0.0000e+00
       1581 25 May 2023 11:52:34     38.775     39.135    10.9059  37.062706     0.5740 5.0145e-01    287.167    102.581     38.775    33.0981    25.3114    1491.39 0.0000e+00
       1582 25 May 2023 11:52:36     38.744     39.104    10.9059  37.062580     0.7009 5.0442e-01    286.973    102.512     38.744    33.0980    25.3113    1491.39 0.0000e+00
       1583 25 May 2023 11:52:36     38.713     39.073    10.9059  37.062473     0.7009 5.0321e-01    287.012    102.525     38.713    33.0979    25.3112    1491.39 0.0000e+00
       1584 25 May 2023 11:52:36     38.683     39.042    10.9059  37.062393     0.6503 5.0597e-01    287.289    102.623     38.683    33.0978    25.3111    1491.39 0.0000e+00
       1585 25 May 2023 11:52:36     38.652     39.010    10.9059  37.062370     0.6464 5.0697e-01    287.420    102.670     38.652    33.0978    25.3111    1491.39 0.0000e+00
       1586 25 May 2023 11:52:36     38.620     38.979    10.9059  37.062428     0.6493 5.0575e-01    287.731    102.781     38.620    33.0978    25.3111    1491.39 0.0000e+00
       1587 25 May 2023 11:52:37     38.589     38.947    10.9060  37.062546     0.6593 5.2802e-01    288.115    102.918     38.589    33.0979    25.3112    1491.39 0.0000e+00
       1588 25 May 2023 11:52:37     38.557     38.915    10.9061  37.062706     0.5650 5.2813e-01    288.103    102.914     38.557    33.0980    25.3112    1491.39 0.0000e+00
       1589 25 May 2023 11:52:37     38.525     38.882    10.9062  37.062855     0.5789 5.3651e-01    288.202    102.950     38.525    33.0980    25.3113    1491.39 0.0000e+00
       1590 25 May 2023 11:52:37     38.493     38.850    10.9063  37.062969     0.6801 5.3581e-01    288.373    103.011     38.493    33.0981    25.3113    1491.39 0.0000e+00
       1591 25 May 2023 11:52:37     38.460     38.817    10.9064  37.063084     0.6801 5.3734e-01    288.280    102.978     38.460    33.0982    25.3113    1491.39 0.0000e+00
       1592 25 May 2023 11:52:38     38.428     38.785    10.9064  37.063213     0.6781 5.4384e-01    288.420    103.028     38.428    33.0983    25.3114    1491.39 0.0000e+00
       1593 25 May 2023 11:52:38     38.396     38.752    10.9063  37.063320     0.6930 5.5066e-01    288.637    103.106     38.396    33.0984    25.3116    1491.39 0.0000e+00
       1594 25 May 2023 11:52:38     38.364     38.720    10.9063  37.063362     0.6563 5.3945e-01    288.652    103.111     38.364    33.0985    25.3116    1491.39 0.0000e+00
       1595 25 May 2023 11:52:38     38.332     38.687    10.9062  37.063362     0.6622 5.4170e-01    289.005    103.237     38.332    33.0986    25.3117    1491.39 0.0000e+00
       1596 25 May 2023 11:52:38     38.299     38.654    10.9062  37.063335     0.6335 5.5235e-01    289.104    103.273     38.299    33.0986    25.3117    1491.39 0.0000e+00
       1597 25 May 2023 11:52:38     38.266     38.621    10.9062  37.063255     0.5591 5.5114e-01    289.379    103.371     38.266    33.0985    25.3116    1491.38 0.0000e+00
       1598 25 May 2023 11:52:40     38.233     38.587    10.9062  37.063099     0.5680 5.5769e-01    289.471    103.404     38.233    33.0984    25.3115    1491.38 0.0000e+00
       1599 25 May 2023 11:52:40     38.199     38.553    10.9063  37.062897     0.6880 5.4814e-01    289.458    103.399     38.199    33.0982    25.3114    1491.38 0.0000e+00
       1600 25 May 2023 11:52:40     38.165     38.519    10.9063  37.062675     0.6890 5.5429e-01    289.455    103.398     38.165    33.0980    25.3112    1491.38 0.0000e+00
       1601 25 May 2023 11:52:40     38.131     38.484    10.9062  37.062450     0.6275 5.5672e-01    289.375    103.369     38.131    33.0978    25.3111    1491.38 0.0000e+00
       1602 25 May 2023 11:52:40     38.097     38.450    10.9062  37.062244     0.6206 5.5429e-01    289.179    103.300     38.097    33.0977    25.3110    1491.38 0.0000e+00
       1603 25 May 2023 11:52:41     38.063     38.416    10.9061  37.062130     0.7128 5.8135e-01    288.891    103.196     38.063    33.0976    25.3109    1491.38 0.0000e+00
       1604 25 May 2023 11:52:41     38.029     38.382    10.9061  37.062107     0.6960 5.8852e-01    288.770    103.153     38.029    33.0976    25.3109    1491.38 0.0000e+00
       1605 25 May 2023 11:52:41     37.996     38.349    10.9061  37.062149     0.6166 5.7793e-01    288.344    103.001     37.996    33.0977    25.3110    1491.38 0.0000e+00
       1606 25 May 2023 11:52:41     37.964     38.316    10.9061  37.062260     0.6146 5.9058e-01    288.131    102.925     37.964    33.0978    25.3111    1491.38 0.0000e+00
       1607 25 May 2023 11:52:41     37.932     38.284    10.9061  37.062420     0.7178 5.9695e-01    287.837    102.820     37.932    33.0979    25.3112    1491.38 0.0000e+00
       1608 25 May 2023 11:52:42     37.900     38.251    10.9061  37.062580     0.7208 5.8085e-01    287.895    102.841     37.900    33.0981    25.3113    1491.38 0.0000e+00
       1609 25 May 2023 11:52:42     37.868     38.219    10.9062  37.062714     0.6107 5.9499e-01    287.953    102.862     37.868    33.0982    25.3114    1491.38 0.0000e+00
       1610 25 May 2023 11:52:42     37.836     38.187    10.9062  37.062805     0.6107 5.9721e-01    287.922    102.851     37.836    33.0983    25.3115    1491.38 0.0000e+00
       1611 25 May 2023 11:52:42     37.803     38.154    10.9062  37.062859     0.6126 5.8672e-01    288.016    102.885     37.803    33.0984    25.3115    1491.38 0.0000e+00
       1612 25 May 2023 11:52:42     37.771     38.121    10.9062  37.062889     0.6097 5.9760e-01    288.037    102.893     37.771    33.0984    25.3115    1491.38 0.0000e+00
       1613 25 May 2023 11:52:44     37.738     38.088    10.9062  37.062901     0.6117 6.0206e-01    288.445    103.039     37.738    33.0984    25.3115    1491.38 0.0000e+00
       1614 25 May 2023 11:52:44     37.706     38.055    10.9062  37.062901     0.6166 6.0708e-01    288.417    103.030     37.706    33.0984    25.3115    1491.38 0.0000e+00
       1615 25 May 2023 11:52:44     37.673     38.023    10.9063  37.062889     0.6156 6.0616e-01    288.799    103.166     37.673    33.0984    25.3115    1491.37 0.0000e+00
       1616 25 May 2023 11:52:44     37.641     37.990    10.9063  37.062859     0.6206 6.2774e-01    288.874    103.193     37.641    33.0984    25.3115    1491.37 0.0000e+00
       1617 25 May 2023 11:52:44     37.609     37.958    10.9063  37.062805     0.6156 6.2214e-01    289.143    103.289     37.609    33.0983    25.3115    1491.37 0.0000e+00
       1618 25 May 2023 11:52:44     37.578     37.927    10.9063  37.062714     0.6166 6.4022e-01    289.390    103.377     37.578    33.0983    25.3114    1491.37 0.0000e+00
       1619 25 May 2023 11:52:45     37.547     37.896    10.9063  37.062584     0.5918 6.2981e-01    289.529    103.427     37.547    33.0981    25.3113    1491.37 0.0000e+00
       1620 25 May 2023 11:52:45     37.517     37.865    10.9063  37.062424     0.5422 6.4275e-01    289.461    103.402     37.517    33.0979    25.3112    1491.37 0.0000e+00
       1621 25 May 2023 11:52:45     37.486     37.834    10.9063  37.062267     0.5412 6.4148e-01    289.378    103.373     37.486    33.0978    25.3110    1491.37 0.0000e+00
       1622 25 May 2023 11:52:45     37.455     37.802    10.9064  37.062141     0.5859 6.4769e-01    289.367    103.369     37.455    33.0977    25.3109    1491.37 0.0000e+00
       1623 25 May 2023 11:52:45     37.423     37.770    10.9064  37.062031     0.5809 6.4755e-01    289.048    103.254     37.423    33.0975    25.3108    1491.37 0.0000e+00
       1624 25 May 2023 11:52:46     37.391     37.738    10.9064  37.061962     0.5730 6.3298e-01    288.906    103.203     37.391    33.0974    25.3108    1491.37 0.0000e+00
       1625 25 May 2023 11:52:46     37.359     37.706    10.9065  37.061966     0.5670 6.5395e-01    288.655    103.114     37.359    33.0974    25.3107    1491.37 0.0000e+00
       1626 25 May 2023 11:52:46     37.326     37.673    10.9066  37.062084     0.7049 6.6608e-01    288.686    103.125     37.326    33.0975    25.3108    1491.37 0.0000e+00
       1627 25 May 2023 11:52:46     37.293     37.639    10.9067  37.062290     0.7039 6.6783e-01    288.704    103.132     37.293    33.0976    25.3108    1491.37 0.0000e+00
       1628 25 May 2023 11:52:46     37.260     37.606    10.9068  37.062515     0.6642 6.6259e-01    288.513    103.063     37.260    33.0977    25.3109    1491.37 0.0000e+00
       1629 25 May 2023 11:52:48     37.227     37.573    10.9069  37.062710     0.6503 6.6302e-01    288.597    103.094     37.227    33.0979    25.3110    1491.37 0.0000e+00
       1630 25 May 2023 11:52:48     37.194     37.539    10.9070  37.062862     0.6305 6.7266e-01    288.659    103.116     37.194    33.0979    25.3110    1491.37 0.0000e+00
       1631 25 May 2023 11:52:48     37.162     37.506    10.9071  37.062981     0.6216 6.7680e-01    288.660    103.116     37.162    33.0979    25.3110    1491.37 0.0000e+00
       1632 25 May 2023 11:52:48     37.129     37.473    10.9072  37.063076     0.5968 6.8319e-01    288.794    103.164     37.129    33.0979    25.3110    1491.37 0.0000e+00
       1633 25 May 2023 11:52:48     37.096     37.440    10.9073  37.063129     0.5978 6.8589e-01    288.893    103.200     37.096    33.0979    25.3110    1491.37 0.0000e+00
       1634 25 May 2023 11:52:49     37.064     37.407    10.9074  37.063133     0.6513 6.9692e-01    288.775    103.158     37.064    33.0979    25.3109    1491.37 0.0000e+00
       1635 25 May 2023 11:52:49     37.031     37.374    10.9074  37.063087     0.6632 6.9010e-01    288.955    103.222     37.031    33.0978    25.3109    1491.37 0.0000e+00
       1636 25 May 2023 11:52:49     36.998     37.341    10.9075  37.063007     0.6732 6.9495e-01    289.081    103.267     36.998    33.0977    25.3108    1491.37 0.0000e+00
       1637 25 May 2023 11:52:49     36.964     37.307    10.9075  37.062889     0.6761 6.9161e-01    289.070    103.263     36.964    33.0976    25.3107    1491.37 0.0000e+00
       1638 25 May 2023 11:52:49     36.931     37.273    10.9075  37.062717     0.6374 7.0305e-01    288.928    103.212     36.931    33.0974    25.3106    1491.37 0.0000e+00
       1639 25 May 2023 11:52:49     36.897     37.239    10.9075  37.062527     0.6543 7.1530e-01    289.018    103.244     36.897    33.0973    25.3104    1491.36 0.0000e+00
       1640 25 May 2023 11:52:50     36.863     37.205    10.9075  37.062328     0.6146 7.1938e-01    289.161    103.295     36.863    33.0971    25.3103    1491.36 0.0000e+00
       1641 25 May 2023 11:52:50     36.829     37.171    10.9075  37.062130     0.6196 7.2602e-01    289.143    103.288     36.829    33.0969    25.3102    1491.36 0.0000e+00
       1642 25 May 2023 11:52:50     36.796     37.137    10.9075  37.061989     0.6275 7.2634e-01    289.177    103.301     36.796    33.0968    25.3101    1491.36 0.0000e+00
       1643 25 May 2023 11:52:50     36.763     37.104    10.9074  37.061928     0.7039 7.3304e-01    289.212    103.313     36.763    33.0968    25.3101    1491.36 0.0000e+00
       1644 25 May 2023 11:52:50     36.730     37.071    10.9074  37.061951     0.6960 7.2809e-01    289.377    103.372     36.730    33.0968    25.3101    1491.36 0.0000e+00
       1645 25 May 2023 11:52:52     36.699     37.039    10.9074  37.062057     0.6493 7.2333e-01    289.310    103.348     36.699    33.0969    25.3102    1491.36 0.0000e+00
