       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        967 25 May 2023 10:12:31     23.050     23.263    10.0299  36.750896     0.7386 1.1252e+01    282.794     99.482     23.050    33.5942    25.8493    1488.61 0.0000e+00
        968 25 May 2023 10:12:31     22.999     23.212    10.0301  36.751095     0.7128 1.1331e+01    282.714     99.452     22.999    33.5942    25.8492    1488.61 0.0000e+00
        969 25 May 2023 10:12:31     22.949     23.161    10.0305  36.751278     0.6989 1.1453e+01    282.785     99.483     22.949    33.5941    25.8491    1488.61 0.0000e+00
        970 25 May 2023 10:12:32     22.898     23.110    10.0308  36.751366     0.6930 1.1600e+01    282.715     99.467     22.898    33.5938    25.8488    1488.61 0.0000e+00
        971 25 May 2023 10:12:32     22.848     23.059    10.0313  36.751354     0.6940 1.1707e+01    283.210     99.648     22.848    33.5934    25.8484    1488.61 0.0000e+00
        972 25 May 2023 10:12:32     22.798     23.009    10.0318  36.751293     0.8507 1.1812e+01    283.412     99.721     22.798    33.5929    25.8479    1488.61 0.0000e+00
        973 25 May 2023 10:12:32     22.749     22.959    10.0324  36.751259     0.8527 1.1887e+01    283.601     99.787     22.749    33.5924    25.8474    1488.61 0.0000e+00
        974 25 May 2023 10:12:32     22.698     22.908    10.0332  36.751282     1.0054 1.1939e+01    283.769     99.845     22.698    33.5917    25.8467    1488.61 0.0000e+00
        975 25 May 2023 10:12:32     22.647     22.856    10.0345  36.751385     1.0699 1.2073e+01    283.885     99.886     22.647    33.5906    25.8457    1488.62 0.0000e+00
        976 25 May 2023 10:12:33     22.595     22.804    10.0363  36.751617     1.0372 1.2209e+01    284.061     99.949     22.595    33.5892    25.8443    1488.62 0.0000e+00
        977 25 May 2023 10:12:33     22.542     22.751    10.0386  36.751976     0.8775 1.2346e+01    284.130     99.976     22.542    33.5874    25.8425    1488.62 0.0000e+00
        978 25 May 2023 10:12:33     22.489     22.697    10.0412  36.752411     0.8785 1.2403e+01    284.158     99.990     22.489    33.5854    25.8405    1488.63 0.0000e+00
        979 25 May 2023 10:12:33     22.436     22.643    10.0439  36.752823     0.9072 1.2476e+01    284.178    100.001     22.436    33.5834    25.8385    1488.64 0.0000e+00
        980 25 May 2023 10:12:33     22.382     22.589    10.0463  36.753170     0.8894 1.2580e+01    284.209    100.015     22.382    33.5815    25.8366    1488.64 0.0000e+00
        981 25 May 2023 10:12:35     22.328     22.534    10.0485  36.753448     0.6979 1.2716e+01    284.524    100.129     22.328    33.5798    25.8349    1488.65 0.0000e+00
        982 25 May 2023 10:12:35     22.274     22.480    10.0505  36.753677     0.7019 1.2886e+01    284.680    100.186     22.274    33.5782    25.8333    1488.65 0.0000e+00
        983 25 May 2023 10:12:35     22.220     22.425    10.0524  36.753872     1.1244 1.2988e+01    285.066    100.323     22.220    33.5766    25.8317    1488.66 0.0000e+00
        984 25 May 2023 10:12:35     22.165     22.370    10.0542  36.754051     1.1096 1.3114e+01    285.208    100.372     22.165    33.5752    25.8304    1488.66 0.0000e+00
        985 25 May 2023 10:12:35     22.111     22.315    10.0557  36.754204     0.9886 1.3244e+01    285.521    100.482     22.111    33.5740    25.8292    1488.66 0.0000e+00
        986 25 May 2023 10:12:36     22.056     22.260    10.0574  36.754349     0.9876 1.3380e+01    285.638    100.526     22.056    33.5726    25.8278    1488.67 0.0000e+00
        987 25 May 2023 10:12:36     22.002     22.205    10.0596  36.754536     0.9588 1.3531e+01    285.622    100.525     22.002    33.5708    25.8260    1488.67 0.0000e+00
        988 25 May 2023 10:12:36     21.949     22.152    10.0621  36.754776     0.9578 1.3649e+01    285.604    100.523     21.949    33.5687    25.8239    1488.68 0.0000e+00
        989 25 May 2023 10:12:36     21.896     22.099    10.0644  36.754971     0.8963 1.3778e+01    285.593    100.521     21.896    33.5668    25.8221    1488.68 0.0000e+00
        990 25 May 2023 10:12:36     21.845     22.046    10.0661  36.755020     0.8785 1.3848e+01    285.388    100.450     21.845    33.5653    25.8206    1488.68 0.0000e+00
        991 25 May 2023 10:12:36     21.793     21.995    10.0673  36.754932     0.8874 1.4015e+01    285.302    100.420     21.793    33.5641    25.8195    1488.69 0.0000e+00
        992 25 May 2023 10:12:37     21.743     21.944    10.0682  36.754780     0.8983 1.4132e+01    285.408    100.458     21.743    33.5631    25.8185    1488.69 0.0000e+00
        993 25 May 2023 10:12:37     21.693     21.893    10.0691  36.754627     1.0848 1.4235e+01    285.594    100.525     21.693    33.5622    25.8176    1488.69 0.0000e+00
        994 25 May 2023 10:12:37     21.642     21.842    10.0703  36.754494     1.0729 1.4382e+01    285.574    100.518     21.642    33.5610    25.8165    1488.69 0.0000e+00
        995 25 May 2023 10:12:37     21.592     21.791    10.0717  36.754410     0.8021 1.4515e+01    285.767    100.586     21.592    33.5595    25.8151    1488.69 0.0000e+00
        996 25 May 2023 10:12:37     21.541     21.740    10.0735  36.754360     0.8021 1.4677e+01    285.800    100.598     21.541    33.5579    25.8136    1488.70 0.0000e+00
        997 25 May 2023 10:12:39     21.490     21.689    10.0753  36.754314     0.7694 1.4784e+01    285.897    100.633     21.490    33.5562    25.8119    1488.70 0.0000e+00
        998 25 May 2023 10:12:39     21.439     21.637    10.0771  36.754272     0.8695 1.4920e+01    285.948    100.652     21.439    33.5545    25.8103    1488.70 0.0000e+00
        999 25 May 2023 10:12:39     21.389     21.586    10.0786  36.754234     0.8646 1.5015e+01    285.961    100.658     21.389    33.5531    25.8089    1488.71 0.0000e+00
       1000 25 May 2023 10:12:39     21.338     21.535    10.0799  36.754204     0.7426 1.5117e+01    285.957    100.659     21.338    33.5519    25.8078    1488.71 0.0000e+00
       1001 25 May 2023 10:12:39     21.287     21.484    10.0809  36.754177     0.7465 1.5174e+01    285.869    100.629     21.287    33.5510    25.8069    1488.71 0.0000e+00
       1002 25 May 2023 10:12:40     21.236     21.432    10.0817  36.754105     0.6087 1.5347e+01    285.964    100.663     21.236    33.5501    25.8061    1488.71 0.0000e+00
       1003 25 May 2023 10:12:40     21.183     21.378    10.0828  36.754005     0.6126 1.5529e+01    285.826    100.615     21.183    33.5491    25.8051    1488.71 0.0000e+00
       1004 25 May 2023 10:12:40     21.129     21.324    10.0842  36.753925     0.8209 1.5687e+01    285.851    100.624     21.129    33.5477    25.8038    1488.72 0.0000e+00
       1005 25 May 2023 10:12:40     21.074     21.269    10.0857  36.753864     0.8160 1.5807e+01    285.602    100.536     21.074    33.5463    25.8024    1488.72 0.0000e+00
       1006 25 May 2023 10:12:40     21.019     21.213    10.0872  36.753819     0.8249 1.6051e+01    285.629    100.547     21.019    33.5448    25.8010    1488.72 0.0000e+00
       1007 25 May 2023 10:12:41     20.963     21.157    10.0885  36.753799     0.8279 1.6259e+01    285.554    100.523     20.963    33.5436    25.7999    1488.72 0.0000e+00
       1008 25 May 2023 10:12:41     20.908     21.101    10.0895  36.753784     0.6097 1.6345e+01    285.449    100.488     20.908    33.5427    25.7990    1488.73 0.0000e+00
       1009 25 May 2023 10:12:41     20.854     21.046    10.0903  36.753716     0.6226 1.6528e+01    285.546    100.522     20.854    33.5420    25.7983    1488.73 0.0000e+00
       1010 25 May 2023 10:12:41     20.801     20.993    10.0909  36.753643     0.9072 1.6626e+01    285.578    100.534     20.801    33.5414    25.7977    1488.73 0.0000e+00
       1011 25 May 2023 10:12:41     20.748     20.940    10.0914  36.753593     0.9082 1.6721e+01    285.907    100.650     20.748    33.5409    25.7973    1488.73 0.0000e+00
       1012 25 May 2023 10:12:41     20.696     20.887    10.0918  36.753559     0.6811 1.6934e+01    286.019    100.689     20.696    33.5405    25.7969    1488.73 0.0000e+00
       1013 25 May 2023 10:12:42     20.643     20.833    10.0923  36.753513     0.6950 1.7080e+01    286.230    100.763     20.643    33.5400    25.7964    1488.73 0.0000e+00
       1014 25 May 2023 10:12:42     20.590     20.780    10.0928  36.753410     0.9122 1.7245e+01    286.686    100.924     20.590    33.5394    25.7959    1488.73 0.0000e+00
       1015 25 May 2023 10:12:42     20.536     20.726    10.0935  36.753254     0.9142 1.7373e+01    286.878    100.993     20.536    33.5387    25.7952    1488.73 0.0000e+00
       1016 25 May 2023 10:12:42     20.482     20.672    10.0942  36.753098     0.5879 1.7534e+01    287.171    101.098     20.482    33.5379    25.7945    1488.73 0.0000e+00
       1017 25 May 2023 10:12:42     20.429     20.617    10.0949  36.752964     0.5879 1.7638e+01    287.010    101.044     20.429    33.5371    25.7937    1488.73 0.0000e+00
       1018 25 May 2023 10:12:44     20.375     20.563    10.0957  36.752853     0.9776 1.7839e+01    287.045    101.058     20.375    33.5363    25.7930    1488.73 0.0000e+00
       1019 25 May 2023 10:12:44     20.321     20.509    10.0963  36.752758     1.0034 1.7902e+01    286.936    101.021     20.321    33.5356    25.7923    1488.73 0.0000e+00
       1020 25 May 2023 10:12:44     20.268     20.455    10.0969  36.752659     0.9717 1.8142e+01    286.970    101.034     20.268    33.5350    25.7918    1488.73 0.0000e+00
       1021 25 May 2023 10:12:44     20.215     20.401    10.0973  36.752563     0.8328 1.8350e+01    286.560    100.890     20.215    33.5345    25.7913    1488.73 0.0000e+00
       1022 25 May 2023 10:12:44     20.161     20.347    10.0977  36.752483     0.8309 1.8523e+01    286.411    100.838     20.161    33.5341    25.7909    1488.73 0.0000e+00
       1023 25 May 2023 10:12:45     20.107     20.293    10.0982  36.752434     0.9905 1.8706e+01    286.070    100.718     20.107    33.5337    25.7905    1488.73 0.0000e+00
       1024 25 May 2023 10:12:45     20.052     20.238    10.0988  36.752403     0.9796 1.8817e+01    285.694    100.585     20.052    33.5331    25.7899    1488.73 0.0000e+00
       1025 25 May 2023 10:12:45     19.998     20.182    10.0995  36.752403     0.9915 1.9141e+01    285.519    100.524     19.998    33.5325    25.7893    1488.73 0.0000e+00
       1026 25 May 2023 10:12:45     19.943     20.127    10.1002  36.752415     0.9856 1.9352e+01    285.612    100.559     19.943    33.5319    25.7887    1488.74 0.0000e+00
       1027 25 May 2023 10:12:45     19.889     20.073    10.1007  36.752445     0.7674 1.9509e+01    285.673    100.581     19.889    33.5315    25.7884    1488.74 0.0000e+00
       1028 25 May 2023 10:12:46     19.836     20.019    10.1010  36.752495     0.7713 1.9629e+01    285.729    100.601     19.836    33.5313    25.7881    1488.74 0.0000e+00
       1029 25 May 2023 10:12:46     19.783     19.966    10.1012  36.752571     0.9578 1.9766e+01    285.847    100.642     19.783    33.5312    25.7880    1488.74 0.0000e+00
       1030 25 May 2023 10:12:46     19.730     19.912    10.1014  36.752689     0.9717 1.9971e+01    285.996    100.696     19.730    33.5311    25.7880    1488.74 0.0000e+00
       1031 25 May 2023 10:12:46     19.677     19.859    10.1016  36.752884     0.6622 2.0243e+01    286.231    100.780     19.677    33.5311    25.7879    1488.74 0.0000e+00
       1032 25 May 2023 10:12:46     19.623     19.805    10.1020  36.753143     0.6503 2.0551e+01    286.445    100.856     19.623    33.5311    25.7878    1488.74 0.0000e+00
       1033 25 May 2023 10:12:46     19.569     19.750    10.1025  36.753460     0.9370 2.0727e+01    286.505    100.879     19.569    33.5309    25.7876    1488.74 0.0000e+00
       1034 25 May 2023 10:12:48     19.515     19.695    10.1032  36.753822     0.9528 2.0905e+01    286.537    100.891     19.515    33.5307    25.7873    1488.74 0.0000e+00
       1035 25 May 2023 10:12:48     19.460     19.639    10.1040  36.754150     0.8547 2.1070e+01    286.766    100.973     19.460    33.5303    25.7868    1488.74 0.0000e+00
       1036 25 May 2023 10:12:48     19.405     19.584    10.1048  36.754391     0.8566 2.1358e+01    287.061    101.079     19.405    33.5299    25.7864    1488.74 0.0000e+00
       1037 25 May 2023 10:12:48     19.352     19.530    10.1054  36.754559     1.0372 2.1659e+01    287.164    101.116     19.352    33.5295    25.7860    1488.74 0.0000e+00
       1038 25 May 2023 10:12:48     19.299     19.477    10.1059  36.754654     1.0401 2.1830e+01    287.143    101.109     19.299    33.5291    25.7856    1488.74 0.0000e+00
       1039 25 May 2023 10:12:49     19.246     19.424    10.1063  36.754707     0.8765 2.1959e+01    287.278    101.157     19.246    33.5288    25.7853    1488.74 0.0000e+00
       1040 25 May 2023 10:12:49     19.194     19.371    10.1066  36.754776     0.8755 2.2123e+01    287.182    101.123     19.194    33.5286    25.7851    1488.74 0.0000e+00
       1041 25 May 2023 10:12:49     19.141     19.318    10.1069  36.754890     0.8487 2.2420e+01    287.217    101.136     19.141    33.5286    25.7850    1488.74 0.0000e+00
       1042 25 May 2023 10:12:49     19.088     19.264    10.1071  36.755043     0.7366 2.2721e+01    286.968    101.048     19.088    33.5285    25.7849    1488.74 0.0000e+00
       1043 25 May 2023 10:12:49     19.034     19.210    10.1074  36.755215     0.7356 2.2961e+01    287.124    101.104     19.034    33.5284    25.7848    1488.74 0.0000e+00
       1044 25 May 2023 10:12:50     18.981     19.156    10.1078  36.755363     1.0729 2.3027e+01    286.822    100.999     18.981    33.5282    25.7846    1488.74 0.0000e+00
       1045 25 May 2023 10:12:50     18.927     19.102    10.1082  36.755482     1.0748 2.3198e+01    286.945    101.043     18.927    33.5280    25.7844    1488.74 0.0000e+00
       1046 25 May 2023 10:12:50     18.874     19.048    10.1086  36.755608     0.8914 2.3556e+01    287.134    101.110     18.874    33.5278    25.7842    1488.74 0.0000e+00
       1047 25 May 2023 10:12:50     18.821     18.994    10.1090  36.755779     0.8953 2.3753e+01    286.689    100.955     18.821    33.5277    25.7840    1488.74 0.0000e+00
       1048 25 May 2023 10:12:50     18.767     18.941    10.1094  36.756012     0.8646 2.3925e+01    287.497    101.240     18.767    33.5275    25.7838    1488.74 0.0000e+00
       1049 25 May 2023 10:12:50     18.714     18.887    10.1099  36.756248     0.8656 2.4056e+01    287.190    101.132     18.714    33.5274    25.7836    1488.74 0.0000e+00
       1050 25 May 2023 10:12:52     18.661     18.833    10.1104  36.756474     0.7346 2.4135e+01    287.896    101.381     18.661    33.5271    25.7833    1488.74 0.0000e+00
       1051 25 May 2023 10:12:52     18.607     18.779    10.1109  36.756733     0.7386 2.4599e+01    287.926    101.392     18.607    33.5269    25.7830    1488.75 0.0000e+00
       1052 25 May 2023 10:12:52     18.553     18.724    10.1115  36.756981     0.7555 2.4848e+01    287.248    101.153     18.553    33.5266    25.7827    1488.75 0.0000e+00
