       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
       1377 25 May 2023 08:57:01     45.302     45.723     9.8342  36.632332     0.4877 1.2770e-01    271.776     95.203     45.302    33.6455    25.9221    1488.34 0.0000e+00
       1378 25 May 2023 08:57:01     45.269     45.689     9.8343  36.633026     0.3994 1.3115e-01    271.478     95.099     45.269    33.6462    25.9226    1488.34 0.0000e+00
       1379 25 May 2023 08:57:02     45.232     45.653     9.8347  36.633812     0.3915 1.3743e-01    271.181     94.995     45.232    33.6466    25.9229    1488.34 0.0000e+00
       1380 25 May 2023 08:57:02     45.193     45.613     9.8354  36.634518     0.4530 1.3361e-01    271.065     94.954     45.193    33.6467    25.9229    1488.34 0.0000e+00
       1381 25 May 2023 08:57:02     45.150     45.570     9.8361  36.635132     0.4559 1.4087e-01    270.999     94.931     45.150    33.6467    25.9227    1488.34 0.0000e+00
       1382 25 May 2023 08:57:02     45.105     45.524     9.8369  36.635708     0.4440 1.4573e-01    271.135     94.979     45.105    33.6466    25.9225    1488.34 0.0000e+00
       1383 25 May 2023 08:57:02     45.058     45.476     9.8376  36.636230     0.4500 1.2967e-01    271.320     95.045     45.058    33.6465    25.9223    1488.35 0.0000e+00
       1384 25 May 2023 08:57:03     45.009     45.427     9.8383  36.636677     0.4222 1.4586e-01    271.716     95.184     45.009    33.6463    25.9221    1488.35 0.0000e+00
       1385 25 May 2023 08:57:03     44.959     45.377     9.8389  36.637028     0.4252 1.4503e-01    272.117     95.325     44.959    33.6461    25.9218    1488.35 0.0000e+00
       1386 25 May 2023 08:57:03     44.909     45.326     9.8394  36.637241     0.4619 1.3764e-01    272.148     95.336     44.909    33.6459    25.9215    1488.35 0.0000e+00
       1387 25 May 2023 08:57:03     44.859     45.276     9.8397  36.637329     0.4549 1.4627e-01    272.487     95.455     44.859    33.6457    25.9213    1488.35 0.0000e+00
       1388 25 May 2023 08:57:03     44.810     45.227     9.8399  36.637329     0.4272 1.4286e-01    272.299     95.390     44.810    33.6455    25.9212    1488.35 0.0000e+00
       1389 25 May 2023 08:57:05     44.763     45.179     9.8400  36.637280     0.5135 1.4592e-01    272.162     95.343     44.763    33.6455    25.9211    1488.35 0.0000e+00
       1390 25 May 2023 08:57:05     44.717     45.133     9.8399  36.637260     0.5234 1.4947e-01    271.707     95.186     44.717    33.6455    25.9211    1488.35 0.0000e+00
       1391 25 May 2023 08:57:05     44.673     45.088     9.8399  36.637287     0.3885 1.3971e-01    271.588     95.146     44.673    33.6456    25.9212    1488.35 0.0000e+00
       1392 25 May 2023 08:57:05     44.629     45.043     9.8399  36.637329     0.3875 1.4663e-01    271.471     95.108     44.629    33.6456    25.9212    1488.35 0.0000e+00
       1393 25 May 2023 08:57:05     44.585     44.999     9.8400  36.637348     0.4649 1.5020e-01    271.545     95.136     44.585    33.6456    25.9212    1488.34 0.0000e+00
       1394 25 May 2023 08:57:05     44.542     44.956     9.8401  36.637325     0.4530 1.4863e-01    271.669     95.181     44.542    33.6455    25.9212    1488.34 0.0000e+00
       1395 25 May 2023 08:57:06     44.498     44.912     9.8401  36.637295     0.4371 1.5389e-01    271.687     95.189     44.498    33.6455    25.9211    1488.34 0.0000e+00
       1396 25 May 2023 08:57:06     44.456     44.869     9.8402  36.637318     0.4391 1.5036e-01    272.010     95.302     44.456    33.6455    25.9211    1488.34 0.0000e+00
       1397 25 May 2023 08:57:06     44.414     44.827     9.8402  36.637402     0.4014 1.5432e-01    272.012     95.304     44.414    33.6455    25.9211    1488.34 0.0000e+00
       1398 25 May 2023 08:57:06     44.373     44.786     9.8403  36.637520     0.3875 1.5043e-01    272.281     95.398     44.373    33.6456    25.9212    1488.34 0.0000e+00
       1399 25 May 2023 08:57:06     44.334     44.746     9.8404  36.637684     0.4738 1.5298e-01    272.131     95.345     44.334    33.6457    25.9212    1488.34 0.0000e+00
       1400 25 May 2023 08:57:07     44.295     44.707     9.8405  36.637894     0.4659 1.5777e-01    272.033     95.310     44.295    33.6458    25.9213    1488.34 0.0000e+00
       1401 25 May 2023 08:57:07     44.257     44.668     9.8407  36.638107     0.3825 1.5342e-01    272.145     95.349     44.257    33.6459    25.9213    1488.34 0.0000e+00
       1402 25 May 2023 08:57:07     44.219     44.630     9.8409  36.638321     0.3716 1.5368e-01    272.163     95.356     44.219    33.6459    25.9213    1488.34 0.0000e+00
       1403 25 May 2023 08:57:07     44.179     44.590     9.8411  36.638569     0.4242 1.5115e-01    272.251     95.388     44.179    33.6459    25.9213    1488.34 0.0000e+00
       1404 25 May 2023 08:57:07     44.138     44.548     9.8414  36.638885     0.4262 1.5504e-01    272.375     95.432     44.138    33.6460    25.9213    1488.34 0.0000e+00
       1405 25 May 2023 08:57:09     44.096     44.506     9.8418  36.639297     0.3905 1.5954e-01    272.602     95.513     44.096    33.6461    25.9214    1488.34 0.0000e+00
       1406 25 May 2023 08:57:09     44.052     44.461     9.8422  36.639832     0.3845 1.5399e-01    272.783     95.577     44.052    33.6463    25.9214    1488.34 0.0000e+00
       1407 25 May 2023 08:57:09     44.006     44.415     9.8427  36.640545     0.4579 1.5979e-01    272.936     95.631     44.006    33.6466    25.9215    1488.35 0.0000e+00
       1408 25 May 2023 08:57:09     43.957     44.366     9.8434  36.641365     0.4520 1.6300e-01    273.060     95.674     43.957    33.6468    25.9216    1488.35 0.0000e+00
       1409 25 May 2023 08:57:09     43.907     44.315     9.8442  36.642132     0.4282 1.5152e-01    273.121     95.695     43.907    33.6469    25.9215    1488.35 0.0000e+00
       1410 25 May 2023 08:57:09     43.855     44.263     9.8450  36.642780     0.4242 1.6080e-01    273.237     95.736     43.855    33.6468    25.9213    1488.35 0.0000e+00
       1411 25 May 2023 08:57:10     43.803     44.210     9.8459  36.643337     0.4232 1.6137e-01    273.463     95.816     43.803    33.6466    25.9210    1488.35 0.0000e+00
       1412 25 May 2023 08:57:10     43.750     44.157     9.8467  36.643784     0.4163 1.6077e-01    273.511     95.832     43.750    33.6463    25.9207    1488.36 0.0000e+00
       1413 25 May 2023 08:57:10     43.699     44.105     9.8474  36.644047     0.4262 1.7092e-01    273.423     95.801     43.699    33.6460    25.9203    1488.36 0.0000e+00
       1414 25 May 2023 08:57:10     43.650     44.056     9.8479  36.644115     0.3577 1.7558e-01    273.463     95.815     43.650    33.6455    25.9198    1488.36 0.0000e+00
       1415 25 May 2023 08:57:10     43.603     44.008     9.8483  36.644062     0.3607 1.6530e-01    273.341     95.772     43.603    33.6451    25.9194    1488.36 0.0000e+00
       1416 25 May 2023 08:57:11     43.558     43.963     9.8486  36.643990     0.4262 1.6562e-01    272.952     95.637     43.558    33.6448    25.9192    1488.36 0.0000e+00
       1417 25 May 2023 08:57:11     43.516     43.920     9.8487  36.643932     0.4242 1.7424e-01    272.930     95.629     43.516    33.6446    25.9190    1488.36 0.0000e+00
       1418 25 May 2023 08:57:11     43.473     43.877     9.8488  36.643932     0.4272 1.6414e-01    272.695     95.548     43.473    33.6446    25.9190    1488.36 0.0000e+00
       1419 25 May 2023 08:57:11     43.431     43.834     9.8489  36.644035     0.4242 1.7531e-01    272.658     95.535     43.431    33.6446    25.9190    1488.36 0.0000e+00
       1420 25 May 2023 08:57:11     43.387     43.790     9.8490  36.644249     0.4371 1.8251e-01    272.565     95.503     43.387    33.6448    25.9191    1488.36 0.0000e+00
       1421 25 May 2023 08:57:13     43.340     43.743     9.8492  36.644505     0.4331 1.7927e-01    272.655     95.535     43.340    33.6449    25.9191    1488.36 0.0000e+00
       1422 25 May 2023 08:57:13     43.293     43.695     9.8495  36.644718     0.3915 1.8728e-01    272.761     95.573     43.293    33.6448    25.9190    1488.36 0.0000e+00
       1423 25 May 2023 08:57:13     43.244     43.646     9.8498  36.644886     0.4093 1.7907e-01    272.964     95.646     43.244    33.6447    25.9189    1488.36 0.0000e+00
       1424 25 May 2023 08:57:13     43.195     43.597     9.8501  36.644997     0.5323 1.8303e-01    273.047     95.677     43.195    33.6446    25.9187    1488.36 0.0000e+00
       1425 25 May 2023 08:57:13     43.148     43.548     9.8504  36.645054     0.5353 1.8630e-01    272.929     95.636     43.148    33.6444    25.9186    1488.36 0.0000e+00
       1426 25 May 2023 08:57:14     43.101     43.501     9.8505  36.645061     0.5204 1.8626e-01    273.020     95.668     43.101    33.6443    25.9185    1488.36 0.0000e+00
       1427 25 May 2023 08:57:14     43.056     43.456     9.8506  36.645061     0.5115 1.8823e-01    273.127     95.705     43.056    33.6442    25.9184    1488.36 0.0000e+00
       1428 25 May 2023 08:57:14     43.012     43.411     9.8507  36.645058     0.4331 1.9404e-01    273.109     95.699     43.012    33.6442    25.9183    1488.36 0.0000e+00
       1429 25 May 2023 08:57:14     42.968     43.368     9.8508  36.645004     0.4262 1.9138e-01    273.401     95.802     42.968    33.6441    25.9182    1488.36 0.0000e+00
       1430 25 May 2023 08:57:14     42.926     43.325     9.8508  36.644901     0.3538 2.0121e-01    273.462     95.824     42.926    33.6439    25.9181    1488.35 0.0000e+00
       1431 25 May 2023 08:57:14     42.886     43.284     9.8509  36.644810     0.3706 1.8712e-01    273.617     95.880     42.886    33.6438    25.9180    1488.35 0.0000e+00
       1432 25 May 2023 08:57:15     42.846     43.244     9.8510  36.644787     0.3419 1.8967e-01    273.977     96.007     42.846    33.6437    25.9179    1488.35 0.0000e+00
       1433 25 May 2023 08:57:15     42.808     43.206     9.8511  36.644829     0.4212 1.9155e-01    274.140     96.065     42.808    33.6437    25.9179    1488.35 0.0000e+00
       1434 25 May 2023 08:57:15     42.770     43.168     9.8512  36.644897     0.4192 2.0143e-01    274.344     96.137     42.770    33.6436    25.9178    1488.35 0.0000e+00
       1435 25 May 2023 08:57:15     42.731     43.128     9.8514  36.645020     0.4391 1.9446e-01    274.462     96.178     42.731    33.6436    25.9178    1488.35 0.0000e+00
       1436 25 May 2023 08:57:15     42.690     43.086     9.8516  36.645226     0.4361 1.9163e-01    274.538     96.205     42.690    33.6437    25.9178    1488.35 0.0000e+00
       1437 25 May 2023 08:57:17     42.644     43.040     9.8518  36.645512     0.4014 2.0374e-01    274.259     96.107     42.644    33.6438    25.9178    1488.35 0.0000e+00
       1438 25 May 2023 08:57:17     42.594     42.990     9.8521  36.645863     0.3915 2.0688e-01    274.368     96.146     42.594    33.6439    25.9179    1488.35 0.0000e+00
       1439 25 May 2023 08:57:17     42.540     42.935     9.8524  36.646267     0.5799 2.1095e-01    274.240     96.102     42.540    33.6440    25.9179    1488.35 0.0000e+00
       1440 25 May 2023 08:57:17     42.483     42.878     9.8528  36.646667     0.5779 2.1472e-01    273.964     96.007     42.483    33.6441    25.9179    1488.35 0.0000e+00
       1441 25 May 2023 08:57:17     42.425     42.819     9.8533  36.646969     0.4966 2.1420e-01    274.041     96.035     42.425    33.6440    25.9177    1488.36 0.0000e+00
       1442 25 May 2023 08:57:18     42.368     42.762     9.8538  36.647087     0.5026 2.0801e-01    274.127     96.065     42.368    33.6436    25.9174    1488.36 0.0000e+00
       1443 25 May 2023 08:57:18     42.314     42.707     9.8543  36.647064     0.3984 2.1271e-01    274.139     96.069     42.314    33.6432    25.9170    1488.36 0.0000e+00
       1444 25 May 2023 08:57:18     42.261     42.653     9.8546  36.647049     0.3925 2.1538e-01    274.295     96.124     42.261    33.6429    25.9167    1488.36 0.0000e+00
       1445 25 May 2023 08:57:18     42.209     42.601     9.8548  36.647156     0.3766 2.1646e-01    274.505     96.198     42.209    33.6429    25.9166    1488.36 0.0000e+00
       1446 25 May 2023 08:57:18     42.156     42.548     9.8550  36.647404     0.3786 2.1538e-01    274.451     96.180     42.156    33.6430    25.9167    1488.36 0.0000e+00
       1447 25 May 2023 08:57:18     42.102     42.493     9.8552  36.647739     0.4629 2.1694e-01    274.610     96.236     42.102    33.6431    25.9168    1488.36 0.0000e+00
       1448 25 May 2023 08:57:19     42.046     42.436     9.8555  36.648087     0.4450 2.1280e-01    274.683     96.263     42.046    33.6432    25.9168    1488.36 0.0000e+00
       1449 25 May 2023 08:57:19     41.988     42.378     9.8559  36.648384     0.4173 2.3049e-01    274.611     96.239     41.988    33.6432    25.9167    1488.36 0.0000e+00
       1450 25 May 2023 08:57:19     41.929     42.318     9.8563  36.648624     0.4202 2.2803e-01    274.555     96.220     41.929    33.6431    25.9165    1488.36 0.0000e+00
       1451 25 May 2023 08:57:19     41.871     42.260     9.8567  36.648796     0.3577 2.3802e-01    274.344     96.147     41.871    33.6429    25.9163    1488.36 0.0000e+00
       1452 25 May 2023 08:57:19     41.814     42.203     9.8571  36.648876     0.3716 2.3134e-01    274.300     96.133     41.814    33.6427    25.9161    1488.36 0.0000e+00
       1453 25 May 2023 08:57:21     41.761     42.149     9.8573  36.648884     0.3796 2.2778e-01    274.442     96.184     41.761    33.6425    25.9159    1488.36 0.0000e+00
       1454 25 May 2023 08:57:21     41.711     42.098     9.8576  36.648872     0.4480 2.3744e-01    274.321     96.142     41.711    33.6422    25.9157    1488.36 0.0000e+00
       1455 25 May 2023 08:57:21     41.665     42.052     9.8578  36.648903     0.4530 2.3455e-01    274.382     96.164     41.665    33.6421    25.9155    1488.36 0.0000e+00
       1456 25 May 2023 08:57:21     41.622     42.008     9.8582  36.649025     0.4341 2.4074e-01    274.260     96.122     41.622    33.6419    25.9153    1488.36 0.0000e+00
       1457 25 May 2023 08:57:21     41.581     41.967     9.8586  36.649189     0.4381 2.3205e-01    274.203     96.103     41.581    33.6417    25.9151    1488.36 0.0000e+00
       1458 25 May 2023 08:57:22     41.541     41.927     9.8590  36.649300     0.6315 2.4355e-01    274.203     96.105     41.541    33.6414    25.9148    1488.36 0.0000e+00
       1459 25 May 2023 08:57:22     41.501     41.886     9.8594  36.649361     0.6335 2.4227e-01    274.091     96.067     41.501    33.6411    25.9145    1488.36 0.0000e+00
       1460 25 May 2023 08:57:22     41.459     41.844     9.8597  36.649426     0.3816 2.3261e-01    274.135     96.084     41.459    33.6410    25.9143    1488.36 0.0000e+00
       1461 25 May 2023 08:57:22     41.414     41.799     9.8599  36.649582     0.3756 2.2555e-01    274.208     96.110     41.414    33.6410    25.9143    1488.36 0.0000e+00
       1462 25 May 2023 08:57:22     41.366     41.750     9.8600  36.649868     0.4242 2.4435e-01    274.408     96.182     41.366    33.6412    25.9144    1488.36 0.0000e+00
       1463 25 May 2023 08:57:23     41.315     41.698     9.8602  36.650223     0.4232 2.4413e-01    274.551     96.233     41.315    33.6414    25.9146    1488.36 0.0000e+00
       1464 25 May 2023 08:57:23     41.261     41.644     9.8604  36.650566     0.4668 2.6541e-01    274.836     96.333     41.261    33.6415    25.9146    1488.36 0.0000e+00
