       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        169 25 May 2023 12:43:18      1.260      1.272    12.3488  37.802349     0.0245 1.4728e+03    310.391    113.905      1.260    32.5582    24.6276    1495.12 0.0000e+00
        170 25 May 2023 12:43:20      1.261      1.272    12.3442  37.781639     0.0156 1.8169e+03    308.796    113.326      1.261    32.5423    24.6161    1495.09 0.0000e+00
        171 25 May 2023 12:43:20      1.261      1.273    12.3380  37.766312     0.0156 1.0678e+03    307.086    112.708      1.261    32.5330    24.6101    1495.06 0.0000e+00
        172 25 May 2023 12:43:20      1.262      1.273    12.3311  37.756531     0.0314 1.0443e+03    305.398    112.092      1.262    32.5296    24.6087    1495.03 0.0000e+00
        173 25 May 2023 12:43:20      1.262      1.274    12.3249  37.750931     0.0225 8.5937e+02    303.703    111.468      1.262    32.5297    24.6100    1495.01 0.0000e+00
        174 25 May 2023 12:43:20      1.263      1.275    12.3204  37.748375     0.0096 1.7540e+03    302.138    110.885      1.263    32.5312    24.6120    1494.99 0.0000e+00
        175 25 May 2023 12:43:21      1.265      1.276    12.3183  37.747501     0.0017 1.1884e+03    300.740    110.364      1.265    32.5321    24.6131    1494.99 0.0000e+00
        176 25 May 2023 12:43:21      1.266      1.278    12.3183  37.747181     0.0166 1.2984e+03    299.353    109.854      1.266    32.5318    24.6129    1494.99 0.0000e+00
        177 25 May 2023 12:43:21      1.267      1.279    12.3195  37.747181     0.0195 8.1311e+02    298.599    109.578      1.267    32.5308    24.6119    1494.99 0.0000e+00
        178 25 May 2023 12:43:21      1.268      1.280    12.3211  37.747902     0.0175 2.4873e+03    297.730    109.260      1.268    32.5300    24.6110    1494.99 0.0000e+00
        179 25 May 2023 12:43:21      1.268      1.279    12.3233  37.749588     0.0225 1.2107e+03    296.993    108.992      1.268    32.5297    24.6103    1495.00 0.0000e+00
        180 25 May 2023 12:43:21      1.268      1.279    12.3264  37.751949     0.0344 9.7326e+02    296.263    108.727      1.268    32.5293    24.6094    1495.01 0.0000e+00
        181 25 May 2023 12:43:22      1.268      1.279    12.3305  37.754490     0.0215 1.0664e+03    295.651    108.510      1.268    32.5282    24.6078    1495.02 0.0000e+00
        182 25 May 2023 12:43:22      1.268      1.280    12.3352  37.756737    -0.0082 2.4484e+03    295.236    108.376      1.268    32.5263    24.6054    1495.04 0.0000e+00
        183 25 May 2023 12:43:22      1.269      1.280    12.3401  37.758472     0.0146 1.2679e+03    294.922    108.275      1.269    32.5237    24.6025    1495.05 0.0000e+00
        184 25 May 2023 12:43:22      1.270      1.281    12.3445  37.759666     0.0185 2.0717e+03    294.707    108.195      1.270    32.5211    24.5996    1495.06 0.0000e+00
        185 25 May 2023 12:43:22      1.270      1.282    12.3480  37.760395     0.0294 3.2197e+03    294.327    108.051      1.270    32.5187    24.5970    1495.07 0.0000e+00
        186 25 May 2023 12:43:24      1.270      1.282    12.3507  37.761078     0.0146 7.8412e+02    294.109    107.973      1.270    32.5170    24.5952    1495.08 0.0000e+00
        187 25 May 2023 12:43:24      1.270      1.282    12.3529  37.761932     0.0136 1.4079e+03    294.086    107.977      1.270    32.5159    24.5940    1495.09 0.0000e+00
        188 25 May 2023 12:43:24      1.270      1.282    12.3550  37.762558     0.0314 1.7281e+03    293.893    107.923      1.270    32.5147    24.5926    1495.09 0.0000e+00
        189 25 May 2023 12:43:24      1.270      1.282    12.3570  37.762703     0.0285 1.8089e+03    293.885    107.933      1.270    32.5131    24.5910    1495.10 0.0000e+00
        190 25 May 2023 12:43:24      1.271      1.283    12.3582  37.762474     0.0126 1.9081e+03    293.564    107.826      1.271    32.5119    24.5898    1495.10 0.0000e+00
        191 25 May 2023 12:43:25      1.272      1.284    12.3582  37.762024     0.0086 1.9211e+03    293.692    107.877      1.272    32.5114    24.5895    1495.10 0.0000e+00
        192 25 May 2023 12:43:25      1.273      1.284    12.3573  37.761631     0.0027 1.6815e+03    293.629    107.850      1.273    32.5118    24.5899    1495.10 0.0000e+00
        193 25 May 2023 12:43:25      1.273      1.284    12.3562  37.761620     0.0255 1.1495e+03    293.498    107.796      1.273    32.5128    24.5909    1495.09 0.0000e+00
        194 25 May 2023 12:43:25      1.272      1.284    12.3555  37.762024     0.0156 1.2275e+03    293.426    107.773      1.272    32.5138    24.5918    1495.09 0.0000e+00
        195 25 May 2023 12:43:25      1.271      1.282    12.3555  37.762718     0.0205 8.6107e+02    293.454    107.793      1.271    32.5145    24.5924    1495.09 0.0000e+00
        196 25 May 2023 12:43:26      1.270      1.281    12.3560  37.763786     0.0285 3.2183e+03    293.431    107.788      1.270    32.5150    24.5927    1495.10 0.0000e+00
        197 25 May 2023 12:43:26      1.269      1.280    12.3573  37.765297     0.0255 1.1129e+03    293.286    107.729      1.269    32.5153    24.5927    1495.10 0.0000e+00
        198 25 May 2023 12:43:26      1.269      1.281    12.3595  37.767204     0.0215 1.1811e+03    293.379    107.757      1.269    32.5153    24.5922    1495.11 0.0000e+00
        199 25 May 2023 12:43:26      1.270      1.281    12.3628  37.769203    -0.0013 1.0130e+03    293.200    107.691      1.270    32.5143    24.5909    1495.12 0.0000e+00
        200 25 May 2023 12:43:26      1.271      1.282    12.3670  37.770546     0.0027 2.1459e+03    293.286    107.730      1.271    32.5119    24.5882    1495.13 0.0000e+00
        201 25 May 2023 12:43:26      1.271      1.283    12.3712  37.771137     0.0364 1.0753e+03    293.216    107.711      1.271    32.5089    24.5850    1495.14 0.0000e+00
        202 25 May 2023 12:43:28      1.271      1.283    12.3744  37.771736     0.0285 9.4639e+02    293.268    107.725      1.271    32.5067    24.5828    1495.15 0.0000e+00
        203 25 May 2023 12:43:28      1.271      1.282    12.3768  37.772961     0.0076 9.2067e+02    293.279    107.722      1.271    32.5057    24.5816    1495.16 0.0000e+00
        204 25 May 2023 12:43:28      1.270      1.282    12.3798  37.774696    -0.0033 7.4712e+02    293.198    107.698      1.270    32.5049    24.5803    1495.16 0.0000e+00
        205 25 May 2023 12:43:28      1.270      1.282    12.3839  37.776356    -0.0281 1.6451e+03    293.166    107.697      1.270    32.5029    24.5780    1495.18 0.0000e+00
        206 25 May 2023 12:43:28      1.271      1.282    12.3889  37.777607     0.0166 8.0868e+02    292.841    107.579      1.271    32.4997    24.5746    1495.19 0.0000e+00
        207 25 May 2023 12:43:29      1.271      1.283    12.3938  37.778431     0.0275 3.2218e+03    292.876    107.581      1.271    32.4962    24.5709    1495.20 0.0000e+00
        208 25 May 2023 12:43:29      1.272      1.284    12.3979  37.778816     0.0334 1.2374e+03    292.796    107.554      1.272    32.4930    24.5677    1495.21 0.0000e+00
        209 25 May 2023 12:43:29      1.273      1.284    12.4007  37.778816     0.0225 3.1076e+03    292.806    107.562      1.273    32.4906    24.5653    1495.22 0.0000e+00
        210 25 May 2023 12:43:29      1.273      1.285    12.4022  37.778790     0.0146 7.4826e+02    292.781    107.553      1.273    32.4893    24.5640    1495.22 0.0000e+00
        211 25 May 2023 12:43:29      1.273      1.284    12.4031  37.778984     0.0195 1.9401e+03    292.902    107.590      1.273    32.4888    24.5634    1495.22 0.0000e+00
        212 25 May 2023 12:43:30      1.272      1.284    12.4042  37.779255     0.0116 1.0077e+03    293.017    107.621      1.272    32.4881    24.5627    1495.23 0.0000e+00
        213 25 May 2023 12:43:30      1.272      1.283    12.4054  37.779411     0.0156 1.1907e+03    293.155    107.666      1.272    32.4871    24.5617    1495.23 0.0000e+00
        214 25 May 2023 12:43:30      1.272      1.283    12.4062  37.779469     0.0195 2.1643e+03    293.134    107.659      1.272    32.4866    24.5611    1495.23 0.0000e+00
        215 25 May 2023 12:43:30      1.272      1.284    12.4061  37.779621     0.0205 3.2126e+03    292.943    107.591      1.272    32.4868    24.5613    1495.23 0.0000e+00
        216 25 May 2023 12:43:30      1.272      1.284    12.4057  37.779980     0.0215 1.2838e+03    293.002    107.619      1.272    32.4874    24.5619    1495.23 0.0000e+00
        217 25 May 2023 12:43:30      1.273      1.285    12.4059  37.780392     0.0215 9.1046e+02    292.985    107.618      1.273    32.4877    24.5620    1495.23 0.0000e+00
        218 25 May 2023 12:43:32      1.273      1.285    12.4066  37.780605     0.0175 1.0206e+03    292.977    107.619      1.273    32.4872    24.5615    1495.23 0.0000e+00
        219 25 May 2023 12:43:32      1.273      1.285    12.4074  37.780643     0.0364 1.0775e+03    292.891    107.593      1.273    32.4866    24.5609    1495.24 0.0000e+00
        220 25 May 2023 12:43:32      1.272      1.284    12.4076  37.780941     0.0314 3.2239e+03    292.845    107.588      1.272    32.4867    24.5610    1495.24 0.0000e+00
        221 25 May 2023 12:43:32      1.272      1.283    12.4076  37.781616     0.0166 2.4245e+03    292.814    107.588      1.272    32.4874    24.5614    1495.24 0.0000e+00
        222 25 May 2023 12:43:32      1.271      1.283    12.4083  37.782051     0.0255 9.3631e+02    292.795    107.587      1.271    32.4872    24.5612    1495.24 0.0000e+00
        223 25 May 2023 12:43:33      1.271      1.282    12.4095  37.781811     0.0185 1.7391e+03    292.533    107.482      1.271    32.4859    24.5600    1495.24 0.0000e+00
        224 25 May 2023 12:43:33      1.271      1.283    12.4100  37.781357     0.0265 9.7603e+02    292.534    107.476      1.271    32.4850    24.5592    1495.24 0.0000e+00
        225 25 May 2023 12:43:33      1.272      1.284    12.4098  37.781128     0.0195 1.0667e+03    292.611    107.511      1.272    32.4850    24.5592    1495.24 0.0000e+00
        226 25 May 2023 12:43:33      1.272      1.284    12.4095  37.780922     0.0156 1.3304e+03    292.671    107.542      1.272    32.4851    24.5593    1495.24 0.0000e+00
        227 25 May 2023 12:43:33      1.272      1.284    12.4092  37.780468     0.0314 1.7448e+03    292.846    107.610      1.272    32.4849    24.5592    1495.24 0.0000e+00
        228 25 May 2023 12:43:34      1.271      1.283    12.4084  37.779804    -0.0072 8.5207e+02    292.795    107.590      1.271    32.4849    24.5594    1495.24 0.0000e+00
        229 25 May 2023 12:43:34      1.269      1.281    12.4068  37.779228     0.0364 2.0482e+03    292.705    107.558      1.269    32.4857    24.5603    1495.23 0.0000e+00
        230 25 May 2023 12:43:34      1.268      1.279    12.4049  37.778877     0.0205 7.2032e+02    292.917    107.634      1.268    32.4871    24.5618    1495.23 0.0000e+00
        231 25 May 2023 12:43:34      1.267      1.279    12.4035  37.778755     0.0126 2.4128e+03    292.815    107.596      1.267    32.4882    24.5629    1495.23 0.0000e+00
        232 25 May 2023 12:43:34      1.267      1.279    12.4032  37.778992     0.0225 1.9270e+03    292.702    107.556      1.267    32.4887    24.5633    1495.22 0.0000e+00
        233 25 May 2023 12:43:36      1.267      1.279    12.4038  37.779549     0.0225 1.0618e+03    292.431    107.453      1.267    32.4887    24.5632    1495.23 0.0000e+00
        234 25 May 2023 12:43:36      1.267      1.279    12.4054  37.780197     0.0225 9.2309e+02    292.557    107.491      1.267    32.4879    24.5623    1495.23 0.0000e+00
        235 25 May 2023 12:43:36      1.267      1.279    12.4076  37.780933     0.0304 8.4262e+02    292.595    107.501      1.267    32.4867    24.5610    1495.24 0.0000e+00
        236 25 May 2023 12:43:36      1.266      1.277    12.4101  37.781921     0.0265 1.3832e+03    292.746    107.562      1.266    32.4855    24.5595    1495.24 0.0000e+00
        237 25 May 2023 12:43:36      1.265      1.276    12.4131  37.783005     0.0047 1.2272e+03    292.677    107.549      1.265    32.4839    24.5577    1495.25 0.0000e+00
        238 25 May 2023 12:43:36      1.264      1.275    12.4165  37.783733    -0.0033 1.1370e+03    292.595    107.526      1.264    32.4817    24.5553    1495.26 0.0000e+00
        239 25 May 2023 12:43:37      1.263      1.275    12.4197  37.783920     0.0235 2.0680e+03    292.705    107.564      1.263    32.4791    24.5527    1495.27 0.0000e+00
        240 25 May 2023 12:43:37      1.263      1.275    12.4219  37.783894     0.0195 7.2968e+02    292.721    107.566      1.263    32.4772    24.5509    1495.27 0.0000e+00
        241 25 May 2023 12:43:37      1.264      1.275    12.4227  37.784149     0.0086 1.8125e+03    292.746    107.572      1.264    32.4767    24.5503    1495.28 0.0000e+00
        242 25 May 2023 12:43:37      1.264      1.276    12.4233  37.784737     0.0086 1.2801e+03    292.660    107.540      1.264    32.4768    24.5503    1495.28 0.0000e+00
        243 25 May 2023 12:43:37      1.264      1.276    12.4244  37.785324     0.0106 5.9747e+02    292.699    107.556      1.264    32.4764    24.5497    1495.28 0.0000e+00
        244 25 May 2023 12:43:38      1.263      1.275    12.4260  37.785637     0.0175 1.2959e+03    292.728    107.570      1.263    32.4753    24.5486    1495.29 0.0000e+00
        245 25 May 2023 12:43:38      1.262      1.274    12.4274  37.785702     0.0324 9.2673e+02    292.856    107.617      1.262    32.4742    24.5474    1495.29 0.0000e+00
        246 25 May 2023 12:43:38      1.261      1.273    12.4282  37.785686     0.0146 8.0339e+02    292.913    107.635      1.261    32.4735    24.5468    1495.29 0.0000e+00
        247 25 May 2023 12:43:38      1.261      1.273    12.4285  37.785645     0.0225 1.2541e+03    292.963    107.654      1.261    32.4732    24.5465    1495.29 0.0000e+00
        248 25 May 2023 12:43:38      1.262      1.273    12.4285  37.785587     0.0235 2.4982e+03    292.811    107.600      1.262    32.4731    24.5464    1495.29 0.0000e+00
        249 25 May 2023 12:43:40      1.262      1.274    12.4282  37.785480    -0.0033 2.1403e+03    292.845    107.614      1.262    32.4732    24.5466    1495.29 0.0000e+00
        250 25 May 2023 12:43:40      1.263      1.274    12.4278  37.785259     0.0076 7.2048e+02    292.753    107.579      1.263    32.4734    24.5468    1495.29 0.0000e+00
        251 25 May 2023 12:43:40      1.263      1.274    12.4270  37.785069    -0.0132 1.2648e+03    292.558    107.506      1.263    32.4739    24.5473    1495.29 0.0000e+00
        252 25 May 2023 12:43:40      1.262      1.274    12.4261  37.785191     0.0324 1.1083e+03    292.664    107.545      1.262    32.4748    24.5482    1495.29 0.0000e+00
        253 25 May 2023 12:43:40      1.261      1.273    12.4259  37.785698     0.0175 1.0919e+03    292.506    107.492      1.261    32.4755    24.5488    1495.29 0.0000e+00
        254 25 May 2023 12:43:41      1.261      1.273    12.4267  37.786358     0.0076 1.2461e+03    292.592    107.528      1.261    32.4754    24.5485    1495.29 0.0000e+00
